model_id,model_version,checkpoint,license_type,hardware,inference_params,test_case_id,track,capability,generated_audio_path,sample_rate,wer,cer,mer,sim,sim_o,mos,naturalness_mos,intelligibility_mos,smos,emos,pmos,qmos,utmos,nisqa,emotion_accuracy,instruction_follow_score,duration_error,language_score,macro_language_score,long_text_drift_rate,repeat_rate,noise_degradation,speaker_leakage,rtf,ttfa,p95_latency,fail_flags,notes,run_id,adapter_status,asr_backend,metric_failures,reference_audio_id,reference_policy,reference_audio_path,reference_text,reference_speaker,reference_condition,target_text,asr_eval_text,voice_instruction,expected_controls,rank_dimension,source_demo,elapsed_s,merged_from_run_id,command,candidate_audit_run_id,selected_from_run_id,asr_recomputed_from_run_id,non_asr_metrics_from_run_id,content_intelligibility_score,naturalness_quality_score,speaker_clone_consistency_score,control_prosody_emotion_duration_score,multilingual_dialect_coverage_score,voice_design_robustness_score,deployment_performance_score,reference_compliance_score,score_available,score_full,coverage_pct,missing_dimensions
mlx_scenema_audio_int8_mlx_mps_service,int8_mlx_mps_seedvc_local,models/scenema-audio-transformer-int8.safetensors,ltx_2_community_local,local,/Users/vanch/mlx-scenema-audio/.venv/bin/python /Users/vanch/tts-test-project/scripts/run_scenema_audio.py --text '¿Puedes leer esta frase con una entonación natural y una pausa breve al final?' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/core_es_question.wav --voice 'A native Spanish narrator with clear pronunciation and stable pacing. Style: natural_question.' --gender male --language es --mode generate --server-url http://127.0.0.1:18081 --seed 1234 --pace 1.5 --vc-steps 25,core_es_question,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/core_es_question.wav,48000,0.0,0.0,0.0,,,,,5.0,,,,,2.6559,,,100.0,,1.0,1.0,,0.0167,,,1.7345,,50.1344,ok,objective_metrics_generated_at=2026-07-15T21:37:08,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,¿Puedes leer esta frase con una entonación natural y una pausa breve al final?,,,spanish,omnivoice;voxcpm2;qwen3,,13.5466,,,,,,,100.0,41.398,,100.0,100.0,91.65,7.586,100.0,80.438,67.568,84.0,speaker_clone_consistency
mlx_scenema_audio_int8_mlx_mps_service,int8_mlx_mps_seedvc_local,models/scenema-audio-transformer-int8.safetensors,ltx_2_community_local,local,"/Users/vanch/mlx-scenema-audio/.venv/bin/python /Users/vanch/tts-test-project/scripts/run_scenema_audio.py --text 'Ce paragraphe vérifie la stabilité, la respiration et la cohérence du timbre pendant une lecture naturelle.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/core_fr_long_sentence.wav --voice 'A native French narrator with clear pronunciation and stable pacing. Style: audiobook.' --gender male --language fr --mode generate --server-url http://127.0.0.1:18081 --seed 1234 --pace 1.5 --vc-steps 25",core_fr_long_sentence,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/core_fr_long_sentence.wav,48000,0.0,0.0,0.0,,,,,5.0,,,,,2.9666,,,90.517,,1.0,1.0,,0.0286,,,1.3636,,50.1344,ok,objective_metrics_generated_at=2026-07-15T21:37:12,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,"Ce paragraphe vérifie la stabilité, la respiration et la cohérence du timbre pendant une lecture naturelle.",,,french;long_sentence,omnivoice;voxcpm2;qwen3,,14.4953,,,,,,,100.0,49.165,,90.517,100.0,80.959,18.183,100.0,79.436,66.727,84.0,speaker_clone_consistency
mlx_scenema_audio_int8_mlx_mps_service,int8_mlx_mps_seedvc_local,models/scenema-audio-transformer-int8.safetensors,ltx_2_community_local,local,"/Users/vanch/mlx-scenema-audio/.venv/bin/python /Users/vanch/tts-test-project/scripts/run_scenema_audio.py --text 'Bitte lesen Sie diesen Satz klar, freundlich und ohne unnötige Pausen vor.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/core_de_instruction.wav --voice 'A native German narrator with clear pronunciation and stable pacing. Style: clear_reading.' --gender male --language de --mode generate --server-url http://127.0.0.1:18081 --seed 1234 --pace 1.5 --vc-steps 25",core_de_instruction,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/core_de_instruction.wav,48000,0.0,0.0,0.0,,,,,5.0,,,,,3.5914,,,100.0,,1.0,1.0,,0.0,,,1.768,,50.1344,ok,objective_metrics_generated_at=2026-07-15T21:37:15,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,"Bitte lesen Sie diesen Satz klar, freundlich und ohne unnötige Pausen vor.",,,german,omnivoice;voxcpm2;qwen3,,12.0929,,,,,,,100.0,64.785,,100.0,100.0,100.0,6.629,100.0,85.238,71.6,84.0,speaker_clone_consistency
mlx_scenema_audio_int8_mlx_mps_service,int8_mlx_mps_seedvc_local,models/scenema-audio-transformer-int8.safetensors,ltx_2_community_local,local,"/Users/vanch/mlx-scenema-audio/.venv/bin/python /Users/vanch/tts-test-project/scripts/run_scenema_audio.py --text 'Please read this sentence in the reference voice with clear pronunciation and stable pacing.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/clone_en_same.wav --voice 'A clear, natural narrator voice with stable pacing. Style: clone_reading.' --gender male --language en --mode generate --server-url http://127.0.0.1:18081 --seed 1234 --pace 1.5 --vc-steps 25 --reference-audio /Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_en_ref.wav",clone_en_same,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/clone_en_same.wav,48000,0.0,0.0,0.0,0.8744,,,,5.0,,,,,3.7264,,,100.0,,1.0,1.0,,0.0,,0.0714,2.3196,,50.1344,ok,objective_metrics_generated_at=2026-07-15T21:37:19,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,dots_seedtts_en_ref,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_en_ref.wav,The CrossLand acquisition gave Washington Mutual a toe hold entry into Oregon via Portland.,dots_seedtts_en,clean_single_speaker,Please read this sentence in the reference voice with clear pronunciation and stable pacing.,,,clone;same_language,dots,,19.4168,,,,,,,100.0,68.16,87.44,100.0,100.0,91.075,0.0,100.0,84.64,84.64,100.0,
mlx_scenema_audio_int8_mlx_mps_service,int8_mlx_mps_seedvc_local,models/scenema-audio-transformer-int8.safetensors,ltx_2_community_local,local,"/Users/vanch/mlx-scenema-audio/.venv/bin/python /Users/vanch/tts-test-project/scripts/run_scenema_audio.py --text '请用参考音色自然地说出这句话：测试需要同时关注内容、音色和稳定性。' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/clone_zh_same.wav --voice 'A clear, natural narrator voice with stable pacing. Style: clone_reading.' --gender male --language zh --mode generate --server-url http://127.0.0.1:18081 --seed 4321 --pace 1.5 --vc-steps 25 --reference-audio /Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_zh_ref.wav",clone_zh_same,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/clone_zh_same.wav,48000,0.1,0.1,0.1,0.8885,,,,4.6,,,,,2.3756,,,100.0,,0.9,0.9,,0.0214,,0.0476,3.8007,,50.1344,ok,objective_metrics_generated_at=2026-07-15T21:37:22,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,dots_seedtts_zh_ref,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_zh_ref.wav,冬天对于田野和河流来说，是一个放松休息的季节。,dots_seedtts_zh,clean_single_speaker,请用参考音色自然地说出这句话：测试需要同时关注内容、音色和稳定性。,,,clone;same_language,dots,,38.3452,,,,,,,69.524,34.39,88.85,100.0,90.0,88.7,0.0,100.0,73.215,73.215,100.0,
mlx_scenema_audio_int8_mlx_mps_service,int8_mlx_mps_seedvc_local,models/scenema-audio-transformer-int8.safetensors,ltx_2_community_local,local,"/Users/vanch/mlx-scenema-audio/.venv/bin/python /Users/vanch/tts-test-project/scripts/run_scenema_audio.py --text 'This test checks whether a three-second prompt can preserve identity without copying the prompt text.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/clone_3s_en.wav --voice 'A clear, natural narrator voice with stable pacing. Style: clone_reading.' --gender male --language en --mode generate --server-url http://127.0.0.1:18081 --seed 1234 --pace 1.5 --vc-steps 25 --reference-audio /Users/vanch/tts-test-project/data/reference_audio/qwen3_clone_3s_trimmed.wav",clone_3s_en,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/clone_3s_en.wav,48000,0.0,0.0,0.0,0.8049,,,,5.0,,,,,4.2956,,,100.0,,1.0,1.0,,0.0143,,0.0,2.7417,,50.1344,ok,objective_metrics_generated_at=2026-07-15T21:37:25,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,qwen3_clone_3s,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/qwen3_clone_3s_trimmed.wav,"Okay, yeah, I resent you.",qwen3_demo_speaker,clean_single_speaker,This test checks whether a three-second prompt can preserve identity without copying the prompt text.,,,3s_reference;clone,qwen3,,23.8414,,,,,,,100.0,82.39,80.49,100.0,100.0,96.425,0.0,100.0,86.055,86.055,100.0,
mlx_scenema_audio_int8_mlx_mps_service,int8_mlx_mps_seedvc_local,models/scenema-audio-transformer-int8.safetensors,ltx_2_community_local,local,"/Users/vanch/mlx-scenema-audio/.venv/bin/python /Users/vanch/tts-test-project/scripts/run_scenema_audio.py --text '跨语种克隆时，音色应该稳定，中文发音也要清楚。' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/xling_en_to_zh.wav --voice 'Use the reference speaker identity, but speak only the target text in Chinese. Style: cross_lingual.' --gender male --language zh --mode generate --server-url http://127.0.0.1:18081 --seed 2026 --pace 1.5 --vc-steps 25 --reference-audio /Users/vanch/tts-test-project/data/reference_audio/voxcpm2_cross_ref_en.wav",xling_en_to_zh,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/xling_en_to_zh.wav,48000,0.0,0.0,0.0,0.6923,,,,5.0,,,,,3.3033,,,100.0,,1.0,1.0,,0.0111,,0.0,4.4769,,50.1344,ok,objective_metrics_generated_at=2026-07-15T21:37:28,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,voxcpm2_cross_ref_en,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/voxcpm2_cross_ref_en.wav,"In short, we embarked on a mission to make America great again for all Americans.",voxcpm2_cross_en,clean_cross_lingual_anchor,跨语种克隆时，音色应该稳定，中文发音也要清楚。,,,en_to_zh;clone,voxcpm2;dots;omnivoice,,26.9763,,,,,,,100.0,57.583,69.23,100.0,100.0,97.225,0.0,100.0,80.861,80.861,100.0,
mlx_scenema_audio_int8_mlx_mps_service,int8_mlx_mps_seedvc_local,models/scenema-audio-transformer-int8.safetensors,ltx_2_community_local,local,"/Users/vanch/mlx-scenema-audio/.venv/bin/python /Users/vanch/tts-test-project/scripts/run_scenema_audio.py --text 'Use the Chinese reference speaker identity while speaking clear and natural English.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/xling_zh_to_en.wav --voice 'Use the reference speaker identity, but speak only the target text in English. Style: cross_lingual.' --gender male --language en --mode generate --server-url http://127.0.0.1:18081 --seed 1234 --pace 1.5 --vc-steps 25 --reference-audio /Users/vanch/tts-test-project/data/reference_audio/voxcpm2_cross_ref_zh.wav",xling_zh_to_en,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/xling_zh_to_en.wav,48000,0.0,0.0,0.0,0.8311,,,,5.0,,,,,3.6662,,,100.0,,1.0,1.0,,0.0,,0.0,3.289,,50.1344,ok,objective_metrics_generated_at=2026-07-15T21:37:32,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,voxcpm2_cross_ref_zh,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/voxcpm2_cross_ref_zh.wav,你好像有不少问题想问我呢。别心急，我们还有很多很多时间。,voxcpm2_cross_zh,clean_cross_lingual_anchor,Use the Chinese reference speaker identity while speaking clear and natural English.,,,zh_to_en;clone,voxcpm2;omnivoice,,23.1784,,,,,,,100.0,66.655,83.11,100.0,100.0,100.0,0.0,100.0,84.629,84.629,100.0,
mlx_scenema_audio_int8_mlx_mps_service,int8_mlx_mps_seedvc_local,models/scenema-audio-transformer-int8.safetensors,ltx_2_community_local,local,"/Users/vanch/mlx-scenema-audio/.venv/bin/python /Users/vanch/tts-test-project/scripts/run_scenema_audio.py --text 'This long-form paragraph checks whether the model keeps stable pacing, clean articulation, and consistent speaker identity across multiple clauses without repetition or early truncation.' --output /Users/vanch/tts-test-project/results/generated/probe_scenema_stress_en_vc10_20260714/mlx_scenema_audio_int8_mlx_mps_service/stress_long_en.wav --voice 'A clear, natural narrator voice with stable pacing. Style: long_form_narration.' --gender male --language en --mode generate --server-url http://127.0.0.1:18081 --seed 1234 --pace 1.5 --vc-steps 10 --vc-cfg-rate 0.5 --min-match-ratio 0.9",stress_long_en,stress,long_form,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/stress_long_en.wav,48000,0.04,0.0314,0.04,,,,,4.8742,,,,,4.1384,,,100.0,,0.9686,0.9629,0.0,0.0,,,1.6063,,53.6795,ok,objective_metrics_generated_at=2026-07-18T10:10:46,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,"This long-form paragraph checks whether the model keeps stable pacing, clean articulation, and consistent speaker identity across multiple clauses without repetition or early truncation.",,,long_text;repeat_rate,baseline,,24.7847,low_score_priority_selected_qwen06_20260718,"/Users/vanch/mlx-scenema-audio/.venv/bin/python /Users/vanch/tts-test-project/scripts/run_scenema_audio.py --text 'This long-form paragraph checks whether the model keeps stable pacing, clean articulation, and consistent speaker identity across multiple clauses without repetition or early truncation.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_scenema_audio_int8_mlx_mps_service/stress_long_en.wav --voice 'A clear, natural narrator voice with stable pacing. Style: long_form_narration.' --gender male --language en --mode generate --server-url http://127.0.0.1:18081 --seed 1234 --pace 1.5 --vc-steps 10 --vc-cfg-rate 0.5 --min-match-ratio 0.9",low_score_performance_candidate_audit_qwen06_20260718,low_score_performance_candidate_audit_qwen06_20260718,,,89.098,78.46,,100.0,96.575,100.0,11.249,100.0,85.132,71.511,84.0,speaker_clone_consistency
mlx_qwen3_tts_official_int8,official_int8,models/Qwen3-TTS-official-mlx-int8,open_weight_local,local,"/Users/vanch/mlx-qwen3-tts/.venv/bin/python -m mlx_qwen_tts.cli generate --model models/Qwen3-TTS-official-mlx-int8 --text 'The transmission is secure. Begin the evacuation drill and report every checkpoint clearly.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_qwen3_tts_official_int8/scenema_clone_tarkin_en.wav --require-official --lang-code en --ref-audio /Users/vanch/tts-test-project/data/reference_audio/scenema_reference_tarkin.wav --ref-text 'Most unfortunate about the security breach on Jedha, Director Krennic. After so many setbacks and delays, and now this. We'""'""'ve heard word of rumors circulating through the city. Apparently, you'""'""'ve lost a rather talkative cargo pilot.' --instruct 'Male, elderly British officer. Controlled authority, measured cadence.'",scenema_clone_tarkin_en,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_qwen3_tts_official_int8/scenema_clone_tarkin_en.wav,24000,0.0,0.0,0.0,0.8556,,,,5.0,,,,,4.18,,,100.0,,1.0,1.0,,0.0182,,0.0789,0.5733,,4.6937,ok,objective_metrics_generated_at=2026-07-15T21:37:38,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,scenema_reference_tarkin,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/scenema_reference_tarkin.wav,"Most unfortunate about the security breach on Jedha, Director Krennic. After so many setbacks and delays, and now this. We've heard word of rumors circulating through the city. Apparently, you've lost a rather talkative cargo pilot.",scenema_tarkin_reference,clean_single_speaker_10_20s,The transmission is secure. Begin the evacuation drill and report every checkpoint clearly.,,"Male, elderly British officer. Controlled authority, measured cadence.",clone;10_20s_reference;scenema,scenema_official_voice_cloning,,3.2104,,,,,,,100.0,79.5,85.56,100.0,100.0,85.588,44.166,75.0,87.912,87.912,100.0,
mlx_qwen3_tts_official_int8,official_int8,models/Qwen3-TTS-official-mlx-int8,open_weight_local,local,"/Users/vanch/mlx-qwen3-tts/.venv/bin/python -m mlx_qwen_tts.cli generate --model models/Qwen3-TTS-official-mlx-int8 --text 'This narration test checks whether the speaker can keep one steady character voice across several sentences, with natural pauses, clean phrasing, and no early cutoff. The delivery should remain focused from the opening line to the closing line.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_qwen3_tts_official_int8/scenema_longform_en.wav --require-official --lang-code en --instruct 'Female documentary narrator, calm, precise, emotionally restrained.'",scenema_longform_en,stress,long_form,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_qwen3_tts_official_int8/scenema_longform_en.wav,24000,0.0526,0.0,0.0513,,,,,5.0,,,,,4.4121,,,100.0,,1.0,0.9654,0.0,0.0216,,,0.3315,,4.6937,ok,objective_metrics_generated_at=2026-07-15T21:37:42,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,"This narration test checks whether the speaker can keep one steady character voice across several sentences, with natural pauses, clean phrasing, and no early cutoff. The delivery should remain focused from the opening line to the closing line.",,"Female documentary narrator, calm, precise, emotionally restrained.",long_text;chunking;voice_continuity;scenema,scenema_official_longform,,4.7207,,,,,,,91.968,85.302,,100.0,98.27,94.6,51.075,100.0,90.28,75.835,84.0,speaker_clone_consistency
